Weapon Class,Weapon,Base,1h R1 1,1h R1 2,1h R1 3,1h R1 4,1h R1 5,1h R1 6,1h R2 1,1h R2 2,1h Charged R2 1,1h Charged R2 2,1h Running R1,1h Running R2,1h Rolling R1,1h Backstep R1,1h Jumping R1,1h Jumping R2,1h Guard Counter,2h R1 1,2h R1 2,2h R1 3,2h R1 4,2h R1 5,2h R1 6,2h R2 1,2h R2 2,2h Charged R2 1,2h Charged R2 2,2h Running R1,2h Running R2,2h Rolling R1,2h Backstep R1,2h Jumping R1,2h Jumping R2,2h Guard Counter,Offhand R1 1,Offhand R1 2,Offhand R1 3,Offhand R1 4,Offhand R1 5,Offhand R1 6,BS Whiff,Backstab,Riposte,Backstab (Small PvE),Riposte (Small PvE),Riposte (Large PvE),Shieldpoke,1h Charged R2 1 Feint,1h Charged R2 2 Feint,2h Charged R2 1 Feint,2h Charged R2 2 Feint,Paired L1 1,Paired L1 2,Paired L1 3,Paired L1 4,Paired L1 5,Paired L1 6,Paired Running L1,Paired Rolling L1,Paired Backstep L1,Paired Jumping L1,,Mounted R1 1,Mounted R1 2,Mounted R1 3,Mounted R2,Mounted R2 Charging,Mounted Charged R2,Mounted L1 1,Mounted L1 2,Mounted L1 3,Mounted L2,Mounted L2 Charging,Mounted Charged L2
Hammer,Club,6.5,100,100,100,100,200,,200,200,560,560,100,200,100,100,150,370,560,130,130,130,130,260,,220,220,610,610,130,220,130,130,150,400,610,100,100,100,100,200,,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,60 + 60,40 + 100 + 100,,,60 + 60,60 + 60,60 + 60,220 + 220,,100,100,200,200,50,600,100,100,200,200,50,600
Hammer,Curved Club,6.5,100,100,100,100,200,,200,200,560,560,100,200,100,100,150,370,560,130,130,130,130,260,,220,220,610,610,130,220,130,130,150,400,610,100,100,100,100,200,,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,60 + 60,40 + 100 + 100,,,60 + 60,60 + 60,60 + 60,220 + 220,,100,100,200,200,50,600,100,100,200,200,50,600
Hammer,Spiked Club,6.5,100,100,100,100,200,,200,200,560,560,100,200,100,100,150,370,560,130,130,130,130,260,,220,220,610,610,130,220,130,130,150,400,610,100,100,100,100,200,,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,60 + 60,40 + 100 + 100,,,60 + 60,60 + 60,60 + 60,220 + 220,,100,100,200,200,50,600,100,100,200,200,50,600
Hammer,Stone Club,6.5,100,100,100,100,200,,200,200,560,560,100,200,100,100,150,370,560,130,130,130,130,260,,220,220,610,610,130,220,130,130,150,400,610,100,100,100,100,200,,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,60 + 60,40 + 100 + 100,,,60 + 60,60 + 60,60 + 60,220 + 220,,100,100,200,200,50,600,100,100,200,200,50,600
Hammer,Mace,6.5,100,100,100,100,200,,200,200,560,560,100,200,100,100,150,370,560,130,130,130,130,260,,220,220,610,610,130,220,130,130,150,400,610,100,100,100,100,200,,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,60 + 60,40 + 100 + 100,,,60 + 60,60 + 60,60 + 60,220 + 220,,100,100,200,200,50,600,100,100,200,200,50,600
Hammer,Morning Star,6.5,100,100,100,100,200,,200,200,560,560,100,200,100,100,150,370,560,130,130,130,130,260,,220,220,610,610,130,220,130,130,150,400,610,100,100,100,100,200,,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,60 + 60,40 + 100 + 100,,,60 + 60,60 + 60,60 + 60,220 + 220,,100,100,200,200,50,600,100,100,200,200,50,600
Hammer,Warpick,6.5,100,100,100,100,200,,200,200,560,560,100,200,100,100,150,370,560,130,130,130,130,260,,220,220,610,610,130,220,130,130,150,400,610,100,100,100,100,200,,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,60 + 60,40 + 100 + 100,,,60 + 60,60 + 60,60 + 60,220 + 220,,100,100,200,200,50,600,100,100,200,200,50,600
Hammer,Hammer,6.5,100,100,100,100,200,,200,200,560,560,100,200,100,100,150,370,560,130,130,130,130,260,,220,220,610,610,130,220,130,130,150,400,610,100,100,100,100,200,,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,60 + 60,40 + 100 + 100,,,60 + 60,60 + 60,60 + 60,220 + 220,,100,100,200,200,50,600,100,100,200,200,50,600
Hammer,Monk's Flamemace,6.5,100,100,100,100,200,,200,200,560,560,100,200,100,100,150,370,560,130,130,130,130,260,,220,220,610,610,130,220,130,130,150,400,610,100,100,100,100,200,,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,60 + 60,40 + 100 + 100,,,60 + 60,60 + 60,60 + 60,220 + 220,,100,100,200,200,50,600,100,100,200,200,50,600
Hammer,Varré's Bouquet,6.5,100,100,100,100,200,,200,200,560,560,100,200,100,100,150,370,560,130,130,130,130,260,,220,220,610,610,130,220,130,130,150,400,610,100,100,100,100,200,,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,60 + 60,40 + 100 + 100,,,60 + 60,60 + 60,60 + 60,220 + 220,,100,100,200,200,50,600,100,100,200,200,50,600
Hammer,Envoy's Horn,6.5,100,100,100,100,200,,200,200,560,560,100,200,100,100,150,370,560,130,130,130,130,260,,220,220,610,610,130,220,130,130,150,400,610,100,100,100,100,200,,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,60 + 60,40 + 100 + 100,,,60 + 60,60 + 60,60 + 60,220 + 220,,100,100,200,200,50,600,100,100,200,200,50,600
Hammer,Nox Flowing Hammer,6.5,100,100,100,100,200,,200,200,560,560,100,200,100,100,150,370,560,130,130,130,130,260,,220,220,610,610,130,220,130,130,150,400,610,100,100,100,100,200,,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,60 + 60,40 + 100 + 100,,,60 + 60,60 + 60,60 + 60,220 + 220,,100,100,200,200,50,600,100,100,200,200,50,600
Hammer,Ringed Finger,6.5,100,100,100,100,200,,200,200,560,560,100,200,100,100,150,370,560,130,130,130,130,260,,220,220,610,610,130,220,130,130,150,400,610,100,100,100,100,200,,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,60 + 60,40 + 100 + 100,,,60 + 60,60 + 60,60 + 60,220 + 220,,100,100,200,200,50,600,100,100,200,200,50,600
Hammer,Scepter of the All-Knowing,6.5,100,100,100,100,200,,200,200,560,560,100,200,100,100,150,370,560,130,130,130,130,260,,220,220,610,610,130,220,130,130,150,400,610,100,100,100,100,200,,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,60 + 60,40 + 100 + 100,,,60 + 60,60 + 60,60 + 60,220 + 220,,100,100,200,200,50,600,100,100,200,200,50,600
Hammer,Flowerstone Gavel,6.5,100,100,100,100,200,,200,200,560,560,100,200,100,100,150,370,560,130,130,130,130,260,,220,220,610,610,130,220,130,130,150,400,610,100,100,100,100,200,,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,60 + 60,40 + 100 + 100,,,60 + 60,60 + 60,60 + 60,220 + 220,,100,100,200,200,50,600,100,100,200,200,50,600
Hammer,Marika's Hammer,6.5,100,100,100,100,200,,200,200,560,560,100,200,100,100,150,370,560,130,130,130,130,260,,220,220,610,610,130,220,130,130,150,400,610,100,100,100,100,200,,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,60 + 60,40 + 100 + 100,,,60 + 60,60 + 60,60 + 60,220 + 220,,100,100,200,200,50,600,100,100,200,200,50,600
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flail,Flail,6,100,100,100,200,,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,260,,,220,220,660,660,130,220,130,130,150,440,660,100,100,100,200,,,100,0,0,0,0,0,,,,,,40 + 80,40 + 80,60 + 60,100 + 40 + 100,,,40 + 80,60 + 60,40 + 80,240 + 240,,100,100,200,200,50,600,100,100,200,200,50,600
Flail,Nightrider Flail,6,100,100,100,200,,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,260,,,220,220,660,660,130,220,130,130,150,440,660,100,100,100,200,,,100,0,0,0,0,0,,,,,,40 + 80,40 + 80,60 + 60,100 + 40 + 100,,,40 + 80,60 + 60,40 + 80,240 + 240,,100,100,200,200,50,600,100,100,200,200,50,600
Flail,Chainlink Flail,6,100,100,100,200,,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,260,,,220,220,660,660,130,220,130,130,150,440,660,100,100,100,200,,,100,0,0,0,0,0,,,,,,40 + 80,40 + 80,60 + 60,100 + 40 + 100,,,40 + 80,60 + 60,40 + 80,240 + 240,,100,100,200,200,50,600,100,100,200,200,50,600
Flail,Family Heads,6,100,100,100,200,,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,260,,,220,220,660,660,130,220,130,130,150,440,660,100,100,100,200,,,100,0,0,0,0,0,,,,,,40 + 80,40 + 80,60 + 60,100 + 40 + 100,,,40 + 80,60 + 60,40 + 80,240 + 240,,100,100,200,200,50,600,100,100,200,200,50,600
Flail,Serpent Flail,6,100,100,100,200,,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,260,,,220,220,660,660,130,220,130,130,150,440,660,100,100,100,200,,,100,0,0,0,0,0,,,,,,40 + 80,40 + 80,60 + 60,100 + 40 + 100,,,40 + 80,60 + 60,40 + 80,240 + 240,,100,100,200,200,50,600,100,100,200,200,50,600
Flail,Bastard's Stars,6,100,100,100,200,,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,260,,,220,220,660,660,130,220,130,130,150,440,660,100,100,100,200,,,100,0,0,0,0,0,,,,,,40 + 80,40 + 80,60 + 60,100 + 40 + 100,,,40 + 80,60 + 60,40 + 80,240 + 240,,100,100,200,200,50,600,100,100,200,200,50,600
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Great Hammer,Large Club,7,185,185,185,200,,,240,240,560,560,185,200,185,185,185,370,600,240,240,240,260,,,264,264,610,610,240,220,240,240,240,440,610,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,220 + 220,,185,185,200,200,50,600,185,185,200,200,50,600
Great Hammer,Curved Great Club,7,185,185,185,200,,,240,240,560,560,185,200,185,185,185,370,600,240,240,240,260,,,264,264,610,610,240,220,240,240,240,440,610,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,220 + 220,,185,185,200,200,50,600,185,185,200,200,50,600
Great Hammer,Great Mace,7,185,185,185,200,,,240,240,560,560,185,200,185,185,185,370,600,240,240,240,260,,,264,264,610,610,240,220,240,240,240,440,610,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,220 + 220,,185,185,200,200,50,600,185,185,200,200,50,600
Great Hammer,Pickaxe,7,185,185,185,200,,,240,240,560,560,185,200,185,185,185,370,560,240,240,240,260,,,264,264,610,610,240,220,240,240,240,410,610,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,220 + 220,,185,185,200,200,50,600,185,185,200,200,50,600
Great Hammer,Brick Hammer,7,185,185,185,200,,,240,240,560,560,185,200,185,185,185,370,600,240,240,240,260,,,264,264,610,610,240,220,240,240,240,440,610,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,220 + 220,,185,185,200,200,50,600,185,185,200,200,50,600
Great Hammer,Battle Hammer,7,185,185,185,200,,,240,240,560,560,185,200,185,185,185,370,600,240,240,240,260,,,264,264,610,610,240,220,240,240,240,440,610,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,220 + 220,,185,185,200,200,50,600,185,185,200,200,50,600
Great Hammer,Rotten Battle Hammer,7,185,185,185,200,,,240,240,560,560,185,200,185,185,185,370,600,240,240,240,260,,,264,264,610,610,240,220,240,240,240,440,610,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,220 + 220,,185,185,200,200,50,600,185,185,200,200,50,600
Great Hammer,Celebrant's Skull,7,185,185,185,200,,,240,240,560,560,185,200,185,185,185,370,600,240,240,240,260,,,264,264,610,610,240,220,240,240,240,440,610,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,220 + 220,,185,185,200,200,50,600,185,185,200,200,50,600
Great Hammer,Great Stars,7,185,185,185,200,,,240,240,560,560,185,200,185,185,185,370,600,240,240,240,260,,,264,264,610,610,240,220,240,240,240,440,610,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,220 + 220,,185,185,200,200,50,600,185,185,200,200,50,600
Great Hammer,Black Steel Greathammer,7,185,185,185,200,,,240,240,560,560,185,200,185,185,185,370,500,240,240,240,260,,,264,264,610,610,240,220,240,240,240,440,510,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,220 + 220,,185,185,200,200,50,600,185,185,200,200,50,600
Great Hammer,Smithscript Greathammer,7,185,185,185,200,,,110 + (75 Thrown),,180 + 180 + (140 Thrown),,185,180 + (75 Thrown),185,185,185,370,600,240,240,240,260,,,180 + (80 Thrown),,200 + 200 + (160 Thrown),,240,140 + (80 Thrown),240,240,240,440,610,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,220 + 220,,185,185,200,200,50,600,185,185,200,200,50,600
Great Hammer,Greathorn Hammer,7,185,185,185,200,,,240,240,560,560,185,200,185,185,185,370,600,240,240,240,260,,,264,264,610,610,240,220,240,240,240,440,610,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,220 + 220,,185,185,200,200,50,600,185,185,200,200,50,600
Great Hammer,Envoy's Long Horn,7,185,185,185,200,,,240,240,560,560,185,200,185,185,185,370,600,240,240,240,260,,,264,264,610,610,240,220,240,240,240,440,610,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,220 + 220,,185,185,200,200,50,600,185,185,200,200,50,600
Great Hammer,Cranial Vessel Candlestand,7,185,185,185,200,,,240,240,560,560,185,200,185,185,185,370,600,240,240,240,260,,,264,264,610,610,240,220,240,240,240,440,610,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,220 + 220,,185,185,200,200,50,600,185,185,200,200,50,600
Great Hammer,Beastclaw Greathammer,7,185,185,185,200,,,240,300,560,560,185,200,185,185,185,370,600,240,240,240,260,,,264,264,610,610,240,220,240,240,240,440,610,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,220 + 220,,185,185,200,200,50,600,185,185,200,200,50,600
Great Hammer,Devourer's Scepter,7,185,185,185,200,,,240,240,560,560,185,200,185,185,185,370,600,240,240,240,260,,,264,264,610,610,240,220,240,240,240,440,610,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,220 + 220,,185,185,200,200,50,600,185,185,200,200,50,600
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colossal Weapon,Duelist Greataxe,6,240,240,240,,,,240,240,600,600,240,240,240,240,240,400,600,312,312,312,,,,312,312,600,600,312,312,312,312,312,440,660,240,240,240,,,,100,0,0,0,0,0,,,,,,144 + 144,144 + 144,144 + 144,,,,88 + 200,144 + 144,200 + 88,240 + 240,,240,240,240,240,50,600,240,240,240,240,50,600
Colossal Weapon,Rotten Greataxe,6,240,240,240,,,,240,240,600,600,240,240,240,240,240,400,600,312,312,312,,,,312,312,600,600,312,312,312,312,312,440,660,240,240,240,,,,100,0,0,0,0,0,,,,,,144 + 144,144 + 144,144 + 144,,,,88 + 200,144 + 144,200 + 88,240 + 240,,240,240,240,240,50,600,240,240,240,240,50,600
Colossal Weapon,Golem's Halberd,6,240,240,240,,,,200,200,600,600,240,240,240,240,240,400,600,312,312,312,,,,230,230,660,660,312,312,312,312,312,440,660,240,240,240,,,,100,0,0,0,0,0,,,,,,144 + 144,144 + 144,144 + 144,,,,88 + 200,144 + 144,200 + 88,240 + 240,,240,240,240,240,50,600,240,240,240,240,50,600
Colossal Weapon,Giant-Crusher,7.5,240,240,240,,,,200,200,560,560,240,240,240,240,240,370,560,312,312,312,,,,220,220,610,610,312,312,312,312,312,410,610,240,240,240,,,,100,0,0,0,0,0,,,,,,144 + 144,144 + 144,144 + 144,,,,88 + 200,144 + 144,200 + 88,220 + 220,,240,240,240,240,50,600,240,240,240,240,50,600
Colossal Weapon,Prelate's Inferno Crozier,7.5,240,240,240,,,,200,200,560,560,240,240,240,240,240,370,560,312,312,312,,,,220,220,610,610,312,312,312,312,312,410,610,240,240,240,,,,100,0,0,0,0,0,,,,,,144 + 144,144 + 144,144 + 144,,,,88 + 200,144 + 144,200 + 88,220 + 220,,240,240,240,240,50,600,240,240,240,240,50,600
Colossal Weapon,Great Club,7.5,240,240,240,,,,200,200,560,560,240,240,240,240,240,370,560,312,312,312,,,,220,220,610,610,312,312,312,312,312,410,610,240,240,240,,,,100,0,0,0,0,0,,,,,,144 + 144,144 + 144,144 + 144,,,,88 + 200,144 + 144,200 + 88,220 + 220,,240,240,240,240,50,600,240,240,240,240,50,600
Colossal Weapon,Troll's Hammer,7.5,240,240,240,,,,240,240,600,600,240,240,240,240,240,400,600,312,312,312,,,,312,312,600,600,312,312,312,312,312,440,660,240,240,240,,,,100,0,0,0,0,0,,,,,,144 + 144,144 + 144,144 + 144,,,,88 + 200,144 + 144,200 + 88,240 + 240,,240,240,240,240,50,600,240,240,240,240,50,600
Colossal Weapon,Dragon Greatclaw,6,240,240,240,,,,240,240,600,600,240,240,240,240,240,400,600,312,312,312,,,,312,312,600,600,312,312,312,312,312,440,660,240,240,240,,,,100,0,0,0,0,0,,,,,,144 + 144,144 + 144,144 + 144,,,,88 + 200,144 + 144,200 + 88,240 + 240,,240,240,240,240,50,600,240,240,240,240,50,600
Colossal Weapon,Bloodfiend's Arm,7.5,240,240,240,,,,100,200,460,560,240,240,240,240,240,400,600,312,312,312,,,,220,220,610,610,312,312,312,312,312,440,660,240,240,240,,,,100,0,0,0,0,0,,,,,,144 + 144,144 + 144,144 + 144,,,,88 + 200,144 + 144,200 + 88,240 + 240,,240,240,240,240,50,600,240,240,240,240,50,600
Colossal Weapon,Watchdog's Staff,7.5,240,240,240,,,,240,240,560,560,240,240,240,240,240,370,560,312,312,312,,,,312,312,600,600,312,312,312,312,312,410,610,240,240,240,,,,100,0,0,0,0,0,,,,,,144 + 144,144 + 144,144 + 144,,,,88 + 200,144 + 144,200 + 88,220 + 220,,240,240,240,240,50,600,240,240,240,240,50,600
Colossal Weapon,Staff of the Avatar,7.5,240,240,240,,,,240,240,560,560,240,240,240,240,240,370,560,312,312,312,,,,312,312,600,600,312,312,312,312,312,410,610,240,240,240,,,,100,0,0,0,0,0,,,,,,144 + 144,144 + 144,144 + 144,,,,88 + 200,144 + 144,200 + 88,220 + 220,,240,240,240,240,50,600,240,240,240,240,50,600
Colossal Weapon,Rotten Staff,7.5,240,240,240,,,,240,240,560,560,240,240,240,240,240,370,560,312,312,312,,,,312,312,600,600,312,312,312,312,312,410,610,240,240,240,,,,100,0,0,0,0,0,,,,,,144 + 144,144 + 144,144 + 144,,,,88 + 200,144 + 144,200 + 88,220 + 220,,240,240,240,240,50,600,240,240,240,240,50,600
Colossal Weapon,Envoy's Greathorn,7.5,240,240,240,,,,240,240,560,560,240,240,240,240,240,370,560,312,312,312,,,,312,312,600,600,312,312,312,312,312,410,610,240,240,240,,,,100,0,0,0,0,0,,,,,,144 + 144,144 + 144,144 + 144,,,,88 + 200,144 + 144,200 + 88,220 + 220,,240,240,240,240,50,600,240,240,240,240,50,600
Colossal Weapon,Ghiza's Wheel,6,240,240,240,,,,20 + 20 + 20 + 180,20 + 20 + 20 + 180,30 + 30 + 30 + 500,30 + 30 + 30 + 500,240,240,240,240,240,400,600,312,312,312,,,,312,30 + 30 + 30 + 200,600,40 + 40 + 40 + 550,312,312,312,312,312,440,660,240,240,240,,,,100,0,0,0,0,0,,,,,,144 + 144,144 + 144,144 + 144,,,,88 + 200,144 + 144,200 + 88,240 + 240,,240,240,240,240,50,600,240,240,240,240,50,600
Colossal Weapon,Fallingstar Beast Jaw,7.5,240,240,240,,,,240,240,560,560,240,240,240,240,240,370,560,312,312,312,,,,312,312,600,600,312,312,312,312,312,410,610,240,240,240,,,,100,0,0,0,0,0,,,,,,144 + 144,144 + 144,144 + 144,,,,88 + 200,144 + 144,200 + 88,220 + 220,,240,240,240,240,50,600,240,240,240,240,50,600
Colossal Weapon,Anvil Hammer,7.5,240,240,240,,,,240,240,600,600,240,240,240,240,240,400,600,312,312,312,,,,312,312,600,600,312,312,312,312,312,440,660,240,240,240,,,,100,0,0,0,0,0,,,,,,144 + 144,144 + 144,144 + 144,,,,88 + 200,144 + 144,200 + 88,240 + 240,,240,240,240,240,50,600,240,240,240,240,50,600
Colossal Weapon,Devonia's Hammer,7.5,240,240,240,,,,240,240,600,600,240,240,240,240,240,400,600,312,312,312,,,,312,312,600,600,312,312,312,312,312,440,660,240,240,240,,,,100,0,0,0,0,0,,,,,,144 + 144,144 + 144,144 + 144,,,,88 + 200,144 + 144,200 + 88,240 + 240,,240,240,240,240,50,600,240,240,240,240,50,600
Colossal Weapon,Axe of Godfrey,6,240,240,240,,,,240,240,600,600,240,240,240,240,240,400,600,312,312,312,,,,312,312,600,600,312,312,312,312,312,440,660,240,240,240,,,,100,0,0,0,0,0,,,,,,144 + 144,144 + 144,144 + 144,,,,88 + 200,144 + 144,200 + 88,240 + 240,,240,240,240,240,50,600,240,240,240,240,50,600
Colossal Weapon,Shadow Sunflower Blossom,7.5,240,240,240,,,,200,200,560,560,240,240,240,240,240,370,560,312,312,312,,,,220,220,610,610,312,312,312,312,312,410,610,240,240,240,,,,100,0,0,0,0,0,,,,,,144 + 144,144 + 144,144 + 144,,,,88 + 200,144 + 144,200 + 88,220 + 220,,240,240,240,240,50,600,240,240,240,240,50,600
Colossal Weapon,Gazing Finger,7.5,240,240,240,,,,240,240,600,600,240,240,240,240,240,400,600,312,312,312,,,,312,312,600,600,312,312,312,312,312,440,660,240,240,240,,,,100,0,0,0,0,0,,,,,,144 + 144,144 + 144,144 + 144,,,,88 + 200,144 + 144,200 + 88,240 + 240,,240,240,240,240,50,600,240,240,240,240,50,600
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spear,Short Spear,5,100,100,100,200,,,50 + 150,50 + 150,50 + 550,50 + 50 + 500,100,200,100,100,150,400,600,130,130,130,260,,,50 + 170,50 + 170,50 + 560,50 + 50 + 560,130,220,130,130,195,440,660,100,100,100,200,,,100,0,0,0,0,0,100,,,,,60 + 60,60 + 60,120 + 120,,,,60 + 60,60 + 60,60 + 60 + 60,150 + 150,,100,100,200,200,50,600,100,100,200,200,50,600
Spear,Iron Spear,5,100,100,100,200,,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,260,,,220,220,660,660,130,220,130,130,195,440,660,100,100,100,200,,,100,0,0,0,0,0,100,,,,,60 + 60,60 + 60,120 + 120,,,,60 + 60,60 + 60,60 + 60 + 60,150 + 150,,100,100,200,200,50,600,100,100,200,200,50,600
Spear,Spear,5,100,100,100,200,,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,260,,,220,220,660,660,130,220,130,130,195,440,660,100,100,100,200,,,100,0,0,0,0,0,100,,,,,60 + 60,60 + 60,120 + 120,,,,60 + 60,60 + 60,60 + 60 + 60,150 + 150,,100,100,200,200,50,600,100,100,200,200,50,600
Spear,Partisan,5,100,100,100,200,,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,260,,,220,220,660,660,130,220,130,130,195,440,660,100,100,100,200,,,100,0,0,0,0,0,100,,,,,60 + 60,60 + 60,120 + 120,,,,60 + 60,60 + 60,60 + 60 + 60,150 + 150,,100,100,200,200,50,600,100,100,200,200,50,600
Spear,Pike,5,100,100,100,200,,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,260,,,220,220,660,660,130,220,130,130,195,440,660,100,100,100,200,,,100,0,0,0,0,0,100,,,,,60 + 60,60 + 60,120 + 120,,,,60 + 60,60 + 60,60 + 60 + 60,150 + 150,,100,100,200,200,50,600,100,100,200,200,50,600
Spear,Swift Spear,5,60 + 60,60 + 60 + 60,60 + 60,200,,,200,200,600,600,100,200,100,100,150,400,600,78 + 78,78 + 78 + 78,78 + 78,260,,,220,220,660,660,130,220,130,130,195,440,660,60 + 60,60 + 60 + 60,60 + 60,200,,,100,0,0,0,0,0,100,,,,,60 + 60,60 + 60,120 + 120,,,,60 + 60,60 + 60,60 + 60 + 60,150 + 150,,100,100,200,200,50,600,100,100,200,200,50,600
Spear,Spiked Spear,5,100,100,100,200,,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,260,,,220,220,660,660,130,220,130,130,195,440,660,100,100,100,200,,,100,0,0,0,0,0,100,,,,,60 + 60,60 + 60,120 + 120,,,,60 + 60,60 + 60,60 + 60 + 60,150 + 150,,100,100,200,200,50,600,100,100,200,200,50,600
Spear,Cross-Naginata,5,100,100,100,200,,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,260,,,220,220,660,660,130,220,130,130,195,440,660,100,100,100,200,,,100,0,0,0,0,0,100,,,,,60 + 60,60 + 60,120 + 120,,,,60 + 60,60 + 60,60 + 60 + 60,150 + 150,,100,100,200,200,50,600,100,100,200,200,50,600
Spear,Clayman's Harpoon,5,100,100,100,200,,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,260,,,220,220,660,660,130,220,130,130,195,440,660,100,100,100,200,,,100,0,0,0,0,0,100,,,,,60 + 60,60 + 60,120 + 120,,,,60 + 60,60 + 60,60 + 60 + 60,150 + 150,,100,100,200,200,50,600,100,100,200,200,50,600
Spear,Bloodfiend's Fork,5,100,100,100,200,,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,260,,,220,220,660,660,130,220,130,130,195,440,660,100,100,100,200,,,100,0,0,0,0,0,100,,,,,60 + 60,60 + 60,120 + 120,,,,60 + 60,60 + 60,60 + 60 + 60,150 + 150,,100,100,200,200,50,600,100,100,200,200,50,600
Spear,Celebrant's Rib-Rake,5,100,100,100,200,,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,260,,,220,220,660,660,130,220,130,130,195,440,660,100,100,100,200,,,100,0,0,0,0,0,100,,,,,60 + 60,60 + 60,120 + 120,,,,60 + 60,60 + 60,60 + 60 + 60,150 + 150,,100,100,200,200,50,600,100,100,200,200,50,600
Spear,Torchpole,5,100,100,100,200,,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,260,,,220,220,660,660,130,220,130,130,195,440,660,100,100,100,200,,,100,0,0,0,0,0,100,,,,,60 + 60,60 + 60,120 + 120,,,,60 + 60,60 + 60,60 + 60 + 60,150 + 150,,100,100,200,200,50,600,100,100,200,200,50,600
